DATE,RH2M,WS10M,T2MDEW,T2MWET,T2M
2023/11/29,74.19,0.93,18.12,20.58,23.05
2023/11/30,82.06,1.98,19.08,20.73,22.37
2023/12/01,79.81,1.94,18.29,20.23,22.17
2023/12/02,78.88,1.88,18.26,20.3,22.35
2023/12/03,82.44,2.14,19.26,20.9,22.56
2023/12/04,82.69,2.26,19.23,20.86,22.5
2023/12/05,80.88,1.34,18.57,20.35,22.13
2023/12/06,86.19,2.49,19.15,20.36,21.57
2023/12/07,93.5,3.45,19.77,20.32,20.86
2023/12/08,91.81,2.66,19.62,20.34,21.07
2023/12/09,88.94,3.27,18.17,19.16,20.15
2023/12/10,82.12,2.41,15.33,16.96,18.58
2023/12/11,83.81,2.66,15.15,16.61,18.07
2023/12/12,82.25,1.85,15.46,17.08,18.72
2023/12/13,79.44,2.27,14.54,16.45,18.36
2023/12/14,69.06,1.88,11.37,14.31,17.26
2023/12/15,77.69,2.52,12.3,14.34,16.4
2023/12/16,81.94,2.38,13.81,15.44,17.05
2023/12/17,79.19,1.82,13.8,15.78,17.76
2023/12/18,82.44,1.98,14.38,15.99,17.6
2023/12/19,85.19,2.62,15.17,16.46,17.76
2023/12/20,81.19,1.81,14.92,16.64,18.37
2023/12/21,75.44,1.03,14.52,16.88,19.24
2023/12/22,78.69,1.05,15.76,17.77,19.77
2023/12/23,75.94,1.27,15.51,17.76,20.01
2023/12/24,74.0,0.97,15.58,18.04,20.49
2023/12/25,76.19,1.35,15.7,17.95,20.2
2023/12/26,77.88,1.69,15.65,17.73,19.83
2023/12/27,76.06,1.21,15.59,17.88,20.17
2023/12/28,78.0,1.53,15.69,17.8,19.9
2023/12/29,77.31,1.7,15.59,17.73,19.87
2023/12/30,76.19,1.6,15.65,17.9,20.14
2023/12/31,84.19,2.77,15.56,16.99,18.42
